,date,close,high,open,low,diff,macd_bar,ma5,ma10,ma20
159,2019-02-21 15:00:00,7.51,7.6,7.59,7.48,0.019779977200010457,-0.030275775563782387,7.5725,7.568888888888889,7.598947368421053
160,2019-02-22 10:00:00,7.55,7.57,7.5,7.49,0.01630867138447112,-0.029774709755888848,7.5625,7.568888888888889,7.598947368421053
161,2019-02-22 11:00:00,7.53,7.57,7.55,7.47,0.011807691940565412,-0.03102133491496021,7.545,7.567777777777778,7.594210526315789
162,2019-02-22 12:00:00,7.55,7.58,7.53,7.52,0.009742164547868803,-0.02812191176028274,7.535,7.566666666666666,7.590000000000001
163,2019-02-22 14:00:00,7.58,7.6,7.56,7.55,0.010406014430537347,-0.021435369595956523,7.5525,7.564444444444444,7.584736842105264
164,2019-02-22 15:00:00,7.64,7.64,7.58,7.57,0.015593862464759134,-0.008847738822010356,7.575,7.571111111111112,7.582631578947368
165,2019-02-25 10:00:00,7.71,7.77,7.65,7.65,0.025064753517614946,0.008075234626961011,7.62,7.584444444444443,7.583684210526316
166,2019-02-25 11:00:00,7.83,7.87,7.71,7.71,0.04177197866138904,0.03319174793160736,7.6899999999999995,7.609999999999999,7.594210526315789
167,2019-02-25 12:00:00,7.94,8.0,7.83,7.81,0.06316057980068379,0.0607751601681575,7.78,7.648888888888889,7.613157894736842
168,2019-02-25 14:00:00,7.91,8.02,7.94,7.87,0.07680508975539357,0.07045134406206165,7.8475,7.6933333333333325,7.6284210526315785
169,2019-02-25 15:00:00,7.99,8.0,7.92,7.91,0.09300172758594716,0.08227569577853507,7.9175,7.742222222222221,7.6499999999999995
170,2019-02-26 10:00:00,7.93,7.98,7.95,7.81,0.09984522756617054,0.07677015659118544,7.942500000000001,7.786666666666666,7.670000000000001
171,2019-02-26 11:00:00,7.94,8.06,7.93,7.81,0.1048668275214304,0.06945068520136413,7.9425,7.83,7.691052631578947
172,2019-02-26 12:00:00,8.03,8.06,7.96,7.91,0.11478555309866945,0.0714305090846738,7.9725,7.88,7.71578947368421
173,2019-02-26 14:00:00,8.1,8.14,8.03,7.98,0.12683258250421314,0.07641965431660896,8.0,7.931111111111111,7.742105263157894
174,2019-02-26 15:00:00,8.04,8.12,8.1,7.98,0.13003942796434753,0.06626667618950219,8.0275,7.967777777777779,7.7663157894736825
175,2019-02-27 10:00:00,8.06,8.09,8.04,8.01,0.13266542451614338,0.057214935434475145,8.0575,7.993333333333333,7.791052631578947
176,2019-02-27 11:00:00,8.02,8.06,8.05,7.95,0.13002008934143916,0.041539412068053366,8.055,8.002222222222223,7.813157894736841
177,2019-02-27 12:00:00,8.0,8.05,8.03,7.99,0.12487038127759575,0.024991996752293216,8.030000000000001,8.012222222222222,7.834736842105264
178,2019-02-27 14:00:00,7.96,8.09,8.0,7.96,0.1162218022386563,0.00615587093953146,8.01,8.008888888888889,7.858421052631579
179,2019-02-27 15:00:00,7.92,7.99,7.97,7.86,0.10493050182651142,-0.013141383907806642,7.975,8.007777777777779,7.877894736842106
180,2019-02-28 10:00:00,8.08,8.12,7.94,7.94,0.1076517849585743,-0.00615905411494469,7.99,8.023333333333333,7.9068421052631574
181,2019-02-28 11:00:00,8.06,8.11,8.08,8.04,0.10696160182889702,-0.006031536299439366,8.005,8.026666666666667,7.933684210526316
182,2019-02-28 12:00:00,8.06,8.08,8.06,8.01,0.10520192442725307,-0.0076407128821818215,8.030000000000001,8.022222222222222,7.958947368421053
183,2019-02-28 14:00:00,8.06,8.12,8.07,8.02,0.10262437746668063,-0.010236645442661368,8.065000000000001,8.024444444444445,7.981052631578948
184,2019-02-28 15:00:00,8.03,8.06,8.05,8.0,0.09704226087401935,-0.017120702902387125,8.0525,8.02111111111111,7.997894736842106
185,2019-03-01 10:00:00,8.0,8.08,8.07,7.98,0.08916975059915266,-0.026292578761696384,8.0375,8.018888888888888,8.006842105263159
186,2019-03-01 11:00:00,8.01,8.04,8.0,7.94,0.0827833707473431,-0.0312522707722524,8.025,8.020000000000001,8.010526315789473
187,2019-03-01 12:00:00,7.92,8.02,8.01,7.91,0.0696569093734496,-0.04600415481603154,7.99,8.015555555555556,8.011052631578947
188,2019-03-01 14:00:00,7.98,8.0,7.93,7.92,0.06336515861756631,-0.04687012506223848,7.9775,8.022222222222222,8.010526315789471
189,2019-03-01 15:00:00,8.04,8.05,7.98,7.96,0.06249993898127748,-0.038880451467852906,7.9875,8.017777777777777,8.016315789473683
190,2019-03-04 10:00:00,8.13,8.2,8.1,8.09,0.06828929751146351,-0.02184138752598469,8.0175,8.025555555555556,8.026315789473683
191,2019-03-04 11:00:00,8.15,8.17,8.13,8.1,0.07364233570449752,-0.008908248911933342,8.075,8.035555555555554,8.032631578947369
192,2019-03-04 12:00:00,8.15,8.17,8.15,8.12,0.07699708259984384,-0.0017590040969925613,8.1175,8.045555555555556,8.035263157894738
193,2019-03-04 14:00:00,8.31,8.38,8.16,8.16,0.09151151868480412,0.021815894458342394,8.185,8.076666666666666,8.049473684210527
194,2019-03-04 15:00:00,8.16,8.32,8.31,8.1,0.08987454959256702,0.014833565019094552,8.192499999999999,8.094444444444443,8.054736842105264
195,2019-03-05 10:00:00,8.13,8.16,8.16,8.08,0.08517465016597114,0.004347012932722244,8.1875,8.107777777777777,8.060526315789474
196,2019-03-05 11:00:00,8.15,8.17,8.12,8.11,0.08211718309195959,-0.0014143369722406929,8.1875,8.133333333333333,8.06842105263158
197,2019-03-05 12:00:00,8.14,8.17,8.15,8.1,0.07798820252865113,-0.007737838479086101,8.145,8.151111111111112,8.077894736842106
198,2019-03-05 14:00:00,8.18,8.2,8.14,8.11,0.07705537499296788,-0.007682794840362078,8.15,8.166666666666666,8.091578947368422
199,2019-03-05 15:00:00,8.22,8.22,8.18,8.15,0.07863728646794144,-0.0036151775123319796,8.1725,8.176666666666668,8.098947368421054
200,2019-03-06 10:00:00,8.15,8.23,8.2,8.14,0.07339647880339939,-0.011277434273132853,8.1725,8.176666666666668,8.103684210526318
201,2019-03-06 11:00:00,8.24,8.31,8.14,8.12,0.07563349298299293,-0.005442724731156617,8.1975,8.186666666666666,8.113157894736844
202,2019-03-06 12:00:00,8.26,8.26,8.24,8.22,0.07811966086748257,-0.0003763111697418775,8.2175,8.181111111111113,8.123684210526317
203,2019-03-06 14:00:00,8.22,8.29,8.25,8.19,0.07598637746225556,-0.003714302384156709,8.2175,8.187777777777777,8.133684210526315
204,2019-03-06 15:00:00,8.28,8.29,8.22,8.16,0.07823538473779301,0.0006269697335345437,8.25,8.204444444444444,8.148421052631578
205,2019-03-07 10:00:00,8.28,8.29,8.27,8.21,0.07910585613899279,0.001894330028747282,8.26,8.21888888888889,8.16263157894737
206,2019-03-07 11:00:00,8.34,8.41,8.29,8.25,0.08367268295031494,0.008822386921113257,8.280000000000001,8.241111111111111,8.184736842105265
207,2019-03-07 12:00:00,8.32,8.35,8.33,8.28,0.0847017047204357,0.008704344369083822,8.305,8.256666666666668,8.202631578947368
208,2019-03-07 14:00:00,8.27,8.32,8.32,8.25,0.0805540527771349,0.00032723238598578175,8.302499999999998,8.262222222222222,8.214736842105264
209,2019-03-07 15:00:00,8.29,8.35,8.27,8.25,0.07798191461327164,-0.0038536351533925983,8.305,8.277777777777779,8.223157894736843
210,2019-03-08 10:00:00,8.14,8.18,8.15,8.08,0.06311221189670313,-0.02687443246922369,8.254999999999999,8.266666666666666,8.22263157894737
211,2019-03-08 11:00:00,8.13,8.2,8.13,8.1,0.04994521162706533,-0.042566746406799416,8.2075,8.25222222222222,8.22157894736842
212,2019-03-08 12:00:00,8.02,8.14,8.13,8.02,0.030285080798977404,-0.06550960645038023,8.145,8.229999999999999,8.206315789473683
213,2019-03-08 14:00:00,7.99,8.06,8.03,7.96,0.012143552876128894,-0.0814341298368618,8.07,8.197777777777777,8.197368421052634
214,2019-03-08 15:00:00,7.84,8.05,7.98,7.82,-0.014174094959450656,-0.10725554040641672,7.995,8.148888888888889,8.182105263157897
215,2019-03-11 10:00:00,7.98,8.02,7.88,7.88,-0.023463715400893648,-0.10066782503144216,7.9575,8.10888888888889,8.173157894736843
216,2019-03-11 11:00:00,8.08,8.13,7.98,7.96,-0.02249730730913413,-0.0789880070783385,7.9725,8.08222222222222,8.17
217,2019-03-11 12:00:00,8.09,8.15,8.08,8.08,-0.020686049604092815,-0.06029239333460469,7.9975,8.062222222222223,8.165263157894737
218,2019-03-11 14:00:00,8.07,8.13,8.09,8.07,-0.02062667619297187,-0.04813891720989025,8.055,8.037777777777778,8.157368421052633
219,2019-03-11 15:00:00,8.18,8.19,8.07,8.04,-0.011570167951292731,-0.024020720581225573,8.105,8.042222222222222,8.158947368421053
220,2019-03-12 10:00:00,8.2,8.27,8.26,8.17,-0.0027473176998178417,-0.005100016062620634,8.135,8.05,8.156842105263157
221,2019-03-12 11:00:00,8.23,8.26,8.2,8.19,0.006589642670421725,0.0108591237422868,8.17,8.073333333333334,8.155263157894737
222,2019-03-12 12:00:00,8.23,8.26,8.23,8.22,0.013829829368813051,0.020271597711255564,8.21,8.100000000000001,8.155789473684209
223,2019-03-12 14:00:00,8.2,8.29,8.24,8.17,0.016951573028590516,0.021212068024648395,8.215,8.14,8.15157894736842
224,2019-03-12 15:00:00,8.24,8.24,8.2,8.11,0.02239508645971533,0.025679275909518417,8.225,8.168888888888889,8.149473684210527
225,2019-03-13 10:00:00,8.15,8.25,8.24,8.11,0.019225245570028804,0.015471675304116292,8.205,8.176666666666668,8.139473684210527
226,2019-03-13 11:00:00,8.11,8.19,8.15,8.11,0.01333177768699656,0.002947791630441444,8.174999999999999,8.178888888888888,8.128421052631579
227,2019-03-13 12:00:00,8.14,8.18,8.11,8.1,0.010955621622663614,-0.00144361639857956,8.16,8.186666666666666,8.121578947368421
228,2019-03-13 14:00:00,8.12,8.16,8.14,8.11,0.007373668904193664,-0.006886017468415568,8.129999999999999,8.18,8.112631578947367
229,2019-03-13 15:00:00,8.05,8.14,8.12,8.01,-0.001100780307192295,-0.01906793271294999,8.105,8.163333333333332,8.107894736842105
230,2019-03-14 10:00:00,8.08,8.13,8.04,8.02,-0.005334599144518393,-0.022028456310081747,8.0975,8.146666666666668,8.105263157894738
231,2019-03-14 11:00:00,7.99,8.08,8.07,7.92,-0.01577038770203032,-0.03432002674008448,8.06,8.12,8.103684210526318
232,2019-03-14 12:00:00,7.94,8.01,7.99,7.93,-0.02775545978894911,-0.046632136731137655,8.015,8.091111111111111,8.101052631578948
233,2019-03-14 14:00:00,7.93,7.95,7.93,7.87,-0.037626892793923616,-0.05310000219286933,7.985,8.056666666666665,8.105789473684212
234,2019-03-14 15:00:00,8.05,8.07,7.93,7.88,-0.035359475429800113,-0.03885213397169786,7.9775,8.045555555555556,8.109473684210528
235,2019-03-15 10:00:00,8.03,8.08,8.04,8.0,-0.03477549344446196,-0.03014733600081724,7.987500000000001,8.036666666666667,8.10684210526316
236,2019-03-15 11:00:00,8.17,8.19,8.04,8.02,-0.022753564613276822,-0.004882782670757577,8.045,8.04,8.111052631578946
237,2019-03-15 12:00:00,8.15,8.19,8.17,8.14,-0.014670816217185134,0.009026171297140638,8.1,8.043333333333335,8.115263157894736
238,2019-03-15 14:00:00,8.07,8.17,8.15,8.06,-0.01455275617788665,0.0074098331005900825,8.105,8.045555555555556,8.109473684210526
239,2019-03-15 15:00:00,8.15,8.16,8.08,8.05,-0.007912649239086633,0.016552037582552095,8.135,8.053333333333335,8.106842105263159
240,2019-03-18 10:00:00,8.15,8.21,8.2,8.02,-0.0026201136119450297,0.021709687069468242,8.129999999999999,8.071111111111112,8.102631578947367
241,2019-03-18 11:00:00,8.22,8.28,8.15,8.13,0.007140364313730885,0.03298451433665606,8.147499999999999,8.10222222222222,8.102105263157895
242,2019-03-18 12:00:00,8.21,8.22,8.22,8.16,0.013908369932835285,0.03721642045989189,8.182500000000001,8.133333333333335,8.102631578947369
243,2019-03-18 14:00:00,8.38,8.5,8.21,8.19,0.032613692056830956,0.05970165176630658,8.24,8.17,8.11
244,2019-03-18 15:00:00,8.45,8.46,8.38,8.38,0.052481238540792674,0.07954939578738401,8.315000000000001,8.216666666666667,8.12578947368421
245,2019-03-19 10:00:00,8.39,8.47,8.43,8.36,0.06266257850924539,0.07992966057943156,8.357500000000002,8.241111111111111,8.140526315789472
246,2019-03-19 11:00:00,8.4,8.44,8.39,8.33,0.07072302915678819,0.07684044949961372,8.405,8.26888888888889,8.154210526315788
247,2019-03-19 12:00:00,8.36,8.44,8.41,8.35,0.07304135340592488,0.06518167839830968,8.4,8.30111111111111,8.166842105263159
248,2019-03-19 14:00:00,8.46,8.54,8.37,8.36,0.08200253219478171,0.06648322878081867,8.4025,8.335555555555556,8.188421052631579
249,2019-03-19 15:00:00,8.44,8.49,8.46,8.4,0.08649345538041331,0.06037206012166549,8.415,8.367777777777778,8.207368421052633
250,2019-03-20 10:00:00,8.48,8.57,8.45,8.41,0.09221718772949394,0.057455619855861395,8.434999999999999,8.396666666666668,8.233157894736841
251,2019-03-20 11:00:00,8.46,8.53,8.48,8.43,0.0940552436983797,0.04890538543490633,8.46,8.424444444444443,8.260526315789473
252,2019-03-20 12:00:00,8.32,8.49,8.46,8.3,0.0832553702415435,0.021844510816987156,8.425,8.417777777777777,8.281052631578946
253,2019-03-20 14:00:00,8.35,8.42,8.32,8.3,0.07623831416862004,0.006248318936912189,8.4025,8.406666666666666,8.296842105263158
254,2019-03-20 15:00:00,8.47,8.48,8.35,8.35,0.07944445753976304,0.010128484543358546,8.4,8.415555555555555,8.319999999999999
255,2019-03-21 10:00:00,8.48,8.57,8.48,8.43,0.08184876408365227,0.0119496781049096,8.405000000000001,8.424444444444445,8.336315789473684
256,2019-03-21 11:00:00,8.52,8.65,8.49,8.49,0.08599061377947947,0.016186701997251196,8.455,8.442222222222222,8.355789473684212
257,2019-03-21 12:00:00,8.54,8.55,8.52,8.48,0.08985114429581742,0.019126210423941664,8.502500000000001,8.45111111111111,8.380526315789472
258,2019-03-21 14:00:00,8.52,8.62,8.54,8.51,0.09025639020695664,0.01594936179697609,8.515,8.46,8.4
259,2019-03-21 15:00:00,8.52,8.58,8.51,8.5,0.08954532771332424,0.011621789447769038,8.524999999999999,8.464444444444444,8.419473684210528
260,2019-03-22 10:00:00,8.46,8.55,8.48,8.45,0.08318144310762143,-0.0008847838109092565,8.51,8.464444444444446,8.432105263157895
261,2019-03-22 11:00:00,8.65,8.84,8.46,8.4,0.0924042521133206,0.01404866736039126,8.5375,8.501111111111111,8.455263157894738
262,2019-03-22 12:00:00,8.68,8.68,8.65,8.57,0.10097022210794826,0.02494448587971726,8.5775,8.537777777777778,8.471052631578948
263,2019-03-22 14:00:00,8.68,8.73,8.68,8.66,0.10653079435891932,0.028852504305327514,8.6175,8.561111111111112,8.483157894736843
264,2019-03-22 15:00:00,8.67,8.76,8.68,8.64,0.10887562111556193,0.026833726254890167,8.67,8.58222222222222,8.497894736842106
265,2019-03-25 10:00:00,8.82,8.91,8.51,8.5,0.12143780024266881,0.041566467607283164,8.7125,8.615555555555554,8.519999999999998
266,2019-03-25 11:00:00,8.91,9.02,8.82,8.77,0.13707554400045652,0.05827356409828685,8.77,8.656666666666666,8.548947368421052
267,2019-03-25 12:00:00,8.87,8.93,8.91,8.85,0.14457433989045576,0.058616924702628304,8.8175,8.695555555555556,8.570526315789474
268,2019-03-25 14:00:00,8.91,8.98,8.88,8.86,0.1519927772414178,0.0587630395236419,8.877500000000001,8.738888888888889,8.595263157894736
269,2019-03-25 15:00:00,8.79,8.96,8.91,8.74,0.14650018226292616,0.03822227965332692,8.870000000000001,8.775555555555554,8.61157894736842
270,2019-03-26 10:00:00,8.73,8.97,8.8,8.69,0.13574102457592474,0.013363171423459275,8.825,8.784444444444446,8.62578947368421
271,2019-03-26 11:00:00,8.63,8.77,8.73,8.63,0.117787370837382,-0.018035308842900943,8.765,8.778888888888888,8.642105263157895
272,2019-03-26 12:00:00,8.58,8.68,8.63,8.58,0.09839020769934947,-0.045463708095172806,8.6825,8.767777777777779,8.65421052631579
273,2019-03-26 14:00:00,8.55,8.65,8.58,8.51,0.07967858179121379,-0.06630956792915535,8.622499999999999,8.754444444444445,8.65842105263158
274,2019-03-26 15:00:00,8.51,8.56,8.53,8.47,0.0609195748057374,-0.08306206552008649,8.5675,8.72,8.660000000000002
275,2019-03-27 10:00:00,8.67,8.71,8.65,8.54,0.058291639705368326,-0.0706543485766597,8.5775,8.693333333333333,8.667894736842106
276,2019-03-27 11:00:00,8.69,8.77,8.67,8.55,0.057163865598750974,-0.05832791743191551,8.605,8.673333333333334,8.67578947368421
277,2019-03-27 12:00:00,8.65,8.69,8.69,8.63,0.052437958642299165,-0.05422378507585529,8.629999999999999,8.644444444444446,8.682631578947369
278,2019-03-27 14:00:00,8.61,8.69,8.66,8.55,0.04494685822180422,-0.05536478873347614,8.655,8.624444444444443,8.687368421052632
279,2019-03-27 15:00:00,8.75,8.75,8.61,8.59,0.04973363871034131,-0.03663298220512157,8.675,8.626666666666667,8.70263157894737
280,2019-03-28 10:00:00,8.84,8.89,8.74,8.67,0.060096687369902924,-0.012725507908798672,8.712499999999999,8.65,8.712631578947368
281,2019-03-28 11:00:00,8.82,8.88,8.83,8.75,0.06593558090808038,-0.0008381766659550094,8.754999999999999,8.676666666666668,8.72
282,2019-03-28 12:00:00,8.77,8.87,8.82,8.74,0.0657702059775005,-0.000935141221691832,8.795,8.70111111111111,8.724736842105264
283,2019-03-28 14:00:00,8.65,8.78,8.77,8.59,0.05531847113470789,-0.017470888725821643,8.77,8.716666666666667,8.723684210526317
284,2019-03-28 15:00:00,8.63,8.7,8.65,8.6,0.044903938467170335,-0.0306399632487174,8.717500000000001,8.712222222222222,8.713684210526315
285,2019-03-29 10:00:00,8.37,8.66,8.53,8.33,0.015491937790697463,-0.07157117168133051,8.605,8.676666666666668,8.685263157894738
286,2019-03-29 11:00:00,8.48,8.52,8.37,8.37,0.0010467299924279416,-0.08036926982229564,8.532499999999999,8.657777777777778,8.664736842105263
287,2019-03-29 12:00:00,8.58,8.65,8.48,8.47,-0.002305461074506354,-0.06965892156493139,8.515,8.654444444444444,8.647368421052633
288,2019-03-29 14:00:00,8.61,8.64,8.59,8.55,-0.002512386143193268,-0.05605821736184417,8.51,8.63888888888889,8.637894736842105
289,2019-03-29 15:00:00,8.64,8.65,8.61,8.55,-0.0002527133492211675,-0.041231097419119976,8.5775,8.616666666666667,8.633157894736843
290,2019-04-01 10:00:00,8.74,8.79,8.66,8.66,0.009497773464849146,-0.017384099032783477,8.6425,8.607777777777777,8.638947368421055
291,2019-04-01 11:00:00,8.83,8.87,8.75,8.72,0.02420829420561965,0.009629553959006026,8.705,8.614444444444445,8.652105263157896
292,2019-04-01 12:00:00,8.82,8.84,8.83,8.77,0.034660032173965405,0.024426423916558027,8.7575,8.633333333333333,8.666315789473684
293,2019-04-01 14:00:00,8.8,8.84,8.82,8.77,0.040858288050316105,0.02945834853540754,8.7975,8.652222222222221,8.681578947368422
294,2019-04-01 15:00:00,8.88,8.88,8.8,8.75,0.051630616294747966,0.04080240401941702,8.8325,8.708888888888888,8.692631578947369
295,2019-04-02 10:00:00,9.04,9.08,8.9,8.81,0.07224562427776604,0.06562593598836253,8.885,8.77111111111111,8.711052631578948
296,2019-04-02 11:00:00,8.99,9.06,9.05,8.94,0.08358506786243503,0.0706438585261604,8.9275,8.816666666666668,8.728947368421052
297,2019-04-02 12:00:00,9.0,9.02,8.99,8.97,0.09231443172093812,0.07048206899453327,8.977500000000001,8.860000000000001,8.749473684210527
298,2019-04-02 14:00:00,8.89,9.05,9.01,8.84,0.08932673181838702,0.05160533535154485,8.98,8.887777777777778,8.756842105263157
299,2019-04-02 15:00:00,8.9,8.93,8.89,8.79,0.08676569364039466,0.03718660719644812,8.945,8.905555555555557,8.760000000000002
300,2019-04-03 10:00:00,8.82,8.92,8.79,8.74,0.07738863303210586,0.014745988783896408,8.9025,8.904444444444445,8.759999999999998
301,2019-04-03 11:00:00,8.86,8.95,8.84,8.8,0.07235089457225286,0.003736409491352316,8.8675,8.908888888888889,8.764736842105265
302,2019-04-03 12:00:00,8.99,9.02,8.87,8.86,0.0779498072367879,0.011947387856337921,8.8925,8.93,8.782631578947369
303,2019-04-03 14:00:00,9.22,9.37,8.99,8.98,0.09979568117923776,0.0445113085929901,8.9725,8.967777777777778,8.813684210526317
304,2019-04-03 15:00:00,9.18,9.25,9.24,9.12,0.11258323847113871,0.05606913854143361,9.0625,8.983333333333333,8.856315789473685
305,2019-04-04 10:00:00,9.12,9.21,9.18,9.09,0.11653265528420853,0.051174377734058585,9.1275,8.997777777777777,8.89
306,2019-04-04 11:00:00,9.07,9.17,9.12,9.05,0.11431031625987131,0.03738375974830732,9.147499999999999,9.005555555555553,8.915789473684208
307,2019-04-04 12:00:00,9.05,9.08,9.07,9.0,0.1096710441894082,0.022484172485904896,9.105,9.023333333333333,8.938947368421054
308,2019-04-04 14:00:00,9.07,9.11,9.05,8.98,0.10638191599529279,0.012724732878139244,9.0775,9.042222222222222,8.96157894736842
309,2019-04-04 15:00:00,9.09,9.15,9.07,9.02,0.10418807577488565,0.006669641949859972,9.07,9.072222222222223,8.98
310,2019-04-08 10:00:00,9.13,9.21,9.13,9.03,0.10447280978140583,0.005791287970320275,9.085,9.10222222222222,8.99578947368421
311,2019-04-08 11:00:00,9.08,9.14,9.12,9.06,0.09951671466079937,-0.003296721816714143,9.0925,9.112222222222222,9.009473684210526
312,2019-04-08 12:00:00,8.98,9.09,9.07,8.98,0.08652243256162606,-0.02342822881204859,9.07,9.085555555555556,9.018947368421053
313,2019-04-08 14:00:00,8.92,8.98,8.98,8.86,0.07056939179946298,-0.04426744826909981,9.0275,9.056666666666667,9.021052631578947
314,2019-04-08 15:00:00,8.99,9.03,8.92,8.89,0.06285040668039521,-0.04776433480578829,8.992500000000001,9.042222222222222,9.01842105263158
315,2019-04-09 10:00:00,8.98,9.02,9.0,8.92,0.055288804018102766,-0.05031003210429855,8.967500000000001,9.032222222222224,9.017894736842104
316,2019-04-09 11:00:00,9.18,9.22,8.98,8.95,0.06468881556168427,-0.025208007213708444,9.0175,9.046666666666669,9.027368421052632
317,2019-04-09 12:00:00,9.13,9.18,9.17,9.11,0.06732769850253284,-0.01594419306560904,9.07,9.053333333333333,9.04
318,2019-04-09 14:00:00,9.07,9.17,9.16,9.02,0.06384160737638922,-0.01833310025431703,9.09,9.051111111111112,9.048947368421054
319,2019-04-09 15:00:00,9.1,9.11,9.07,9.0,0.06277596210802727,-0.016371512632832735,9.120000000000001,9.047777777777776,9.063684210526315
320,2019-04-10 10:00:00,8.93,9.05,9.05,8.88,0.04766440570565855,-0.037275700350056146,9.057500000000001,9.03111111111111,9.067368421052631
